Puzzle,Solution
621300000805000930379000000403508097900406052060739004206941005000870069008600410,621395748845267931379184526413528697987416352562739184236941875154873269798652413
700021050200305608359687400901750380006000795587000200005032000000579830073000529,768421953214395678359687412921756384436218795587943261695832147142579836873164529
076013459054029136139645782002196307461307900790204615600071503907508260000962071,276813459854729136139645782582196347461357928793284615628471593917538264345962871
740030506600100002020009400018003000097518000003400805900050070150000329370920608,741832596639145782825679431518263947497518263263497815982356174156784329374921658
004609030063000129290108050086013007321795000970040003609070400030000901100002070,514629738863457129297138654486213597321795846975846213659371482732584961148962375
000180520508049000960000030612430000003090000000760340006973004000008200070200080,437186529528349761961527438612435897743892615859761342286973154194658273375214986
801942703500816049000000100000391400034280015002060800097000000086009500325070604,861942753573816249249753168758391426634287915912564837497625381186439572325178694
046372501001695000503000006000586400000023610300004000000000940038009150029801700,946372581281695374573148296192586437854723619367914825615237948738469152429851763
182700530000065200045310080008000050390020001254070698463051879000037165001089003,182794536937865214645312987718946352396528741254173698463251879829437165571689423
790048506064500007025076430000080005980254013456317900209861050038005070041020809,793148526864532197125976438312689745987254613456317982279861354638495271541723869
400000030000563004731082900000000000075040000940601020080200719100870043307910086,456197832892563174731482965613729458275348691948651327584236719169875243327914586
005012003003048127020000050008061090634900281519004306800130000352076010196200030,785612943963548127421793658278361495634957281519824376847139562352476819196285734
967308010040001030180075460000700321010536090370402000000164050400000000001800043,967348215245691837183275469654789321812536794379412586738164952426953178591827643
004000270090100005086050034070920000639071042400503091300096050040305000000400900,154638279793142865286759134571924386639871542428563791317296458942385617865417923
400200038908030000000008046603009002792100080051062003084000309200810060160000000,476251938928436751315978246643589172792143685851762493584627319239814567167395824
002378000378091000100002780700020109000000400524009678007080006619250040000006020,462378591378591264195642783786425139931867452524139678257984316619253847843716925
040300800038000920600008703001800009000501000000006045409002070080104090005983060,547329816138765924692418753251847639964531287873296145419652378386174592725983461
102006000094002386800409005419700002260943710378261540680105974520004000000607050,152836497794512386836479125419758632265943718378261549683125974527394861941687253
007510830200863010003000600005290071740350086620408359030180700070000040098004103,967512834254863917813947625385296471749351286621478359436185792172639548598724163
500700691086490052003560800308140009017923068000057010031000085800619004070000000,542738691786491352193562847358146279417923568269857413631274985825619734974385126
000829040090010080800004600019000005005700020207900104020593400100206850000100730,361829547594617283872354691619482375435761928287935164728593416143276859956148732
865040092712009000349002185406037219270090608091000047604000001030020060000610000,865143792712859436349762185486537219273491658591286347654378921137925864928614573
809000500032601008605000000576030100290080700300090624400360000160520000020814356,849273561732651498615948273576432189294186735381795624458367912163529847927814356
000030000015860000008270031039002065006301890541080072692413708180090426700000913,427135689315869247968274531839742165276351894541986372692413758183597426754628913
059600300670040002080500600000264030006930801900801006720003008090006270000720000,459612387671348952283579614817264539546937821932851746725493168394186275168725493
000000200080700900539002174100208500000135040003940702010503408098027001040890327,476319285281754963539682174164278539927135846853946712712563498398427651645891327
